Stock Alt Year Catch ABC OFL SSB TotBiom
Model_Proj 3 2025 1687.17 3618.83 4226.85 14693.2 37551.3
Model_Proj 3 2026 1703.56 3797.59 4433.08 15285.8 39278.2
Model_Proj 3 2027 1764.23 3933.15 4592.37 15276.3 41870.9
Model_Proj 3 2028 1890.54 4196.96 4901.78 15187.5 45043.7
Model_Proj 3 2029 2057.29 4676.17 5463.04 15557.8 48462.7
Model_Proj 3 2030 2233.8 5199.78 6080.23 16979.5 51846.9
Model_Proj 3 2031 2401.5 5680.95 6645.91 18738.4 54890.5
Model_Proj 3 2032 2547.41 6093.64 7130.29 20426.7 57551.4
Model_Proj 3 2033 2668.39 6428.23 7522.5 21923.1 59729.8
Model_Proj 3 2034 2764.12 6685.35 7823.66 23222.3 61444.3
Model_Proj 3 2035 2836.51 6878.33 8049.64 24217.8 62818.1
Model_Proj 4 2023 1085.33 2566.56 3008.66 11237.1 35267.8
Model_Proj 4 2024 1162.1 3213.68 3759.82 13132.1 37017.9
Model_Proj 4 2025 1201.25 3838.05 4480.86 15212.6 38460.2
Model_Proj 4 2026 1227.12 4132.6 4820.77 16062.1 40579.2
Model_Proj 4 2027 1281.08 4372 5100.14 16269.9 43504.9
Model_Proj 4 2028 1378.81 4738.06 5527.84 16359.9 46971.2
Model_Proj 4 2029 1504.28 5246.43 6128.78 16884.5 50672.7
Model_Proj 4 2030 1637.01 5725.5 6695.88 18474 54346
Model_Proj 4 2031 1764.17 6188.39 7240.69 20420.7 57688.3
Model_Proj 4 2032 1876.46 6605.41 7729.89 22305.6 60651.6
Model_Proj 4 2033 1971.24 6955.38 8140 23998.4 63125.6
Model_Proj 4 2034 2047.92 7230.56 8462.33 25489.4 65119.6
Model_Proj 4 2035 2107.52 7450.07 8718.85 26662 66748.8
Model_Proj 5 2023 0 2566.56 3008.66 11310.1 35267.8
Model_Proj 5 2024 0 3438.87 4021.43 13706.3 38065.4
Model_Proj 5 2025 0 4366.76 5092.79 16419.8 40557.6
Model_Proj 5 2026 0 4771.59 5584.52 17913 43656.1
Model_Proj 5 2027 0 5082.42 5949.47 18698 47460.5
Model_Proj 5 2028 0 5538.42 6484.46 19292.1 51734.2
Model_Proj 5 2029 0 6088.39 7128.64 20272.1 56226.6
Model_Proj 5 2030 0 6665.62 7804.03 22350.2 60711
Model_Proj 5 2031 0 7226.43 8459.83 24835.4 64892.1
Model_Proj 5 2032 0 7734.85 9053.95 27284.3 68709.6
Model_Proj 5 2033 0 8179.78 9573.81 29544.9 72029.5
Model_Proj 5 2034 0 8556.16 10013.6 31598.3 74837.1
Model_Proj 5 2035 0 8866.5 10376.3 33301.7 77227.2
Model_Proj 6 2023 3008.66 2566.56 3008.66 11102.8 35267.8
Model_Proj 6 2024 3317.47 2833.25 3317.47 12107.7 35164.6
Model_Proj 6 2025 3464.3 2961.68 3464.3 13026.3 34653.6
Model_Proj 6 2026 3243.82 2772.29 3243.82 12710 34906
Model_Proj 6 2027 3079.36 2629.36 3079.36 12032.1 36419.8
Model_Proj 6 2028 3128.98 2669.9 3128.98 11519.4 38869.6
Model_Proj 6 2029 3484.73 2974.01 3484.73 11603 41734.8
Model_Proj 6 2030 4105.85 3506.15 4105.85 12635.4 44447.8
Model_Proj 6 2031 4627.26 3952.96 4627.26 13777.7 46454.6
Model_Proj 6 2032 5015.43 4285.37 5015.43 14696.8 47830.8
Model_Proj 6 2033 5263.65 4497.78 5263.65 15348.8 48619.6
Model_Proj 6 2034 5388.35 4604.6 5388.35 15791 48977.2
Model_Proj 6 2035 5429.23 4639.48 5429.23 16000.6 49133.6
Model_Proj 7 2023 2566.56 2566.56 3008.66 11134.2 35267.8
Model_Proj 7 2024 2918.58 2918.58 3416.74 12335.8 35590.3
Model_Proj 7 2025 3663.56 3133.26 3663.56 13417.8 35435.5
Model_Proj 7 2026 3384.19 2893.14 3384.19 13009.9 35435.3
Model_Proj 7 2027 3173 2709.91 3173 12244 36758.7
Model_Proj 7 2028 3190.3 2722.61 3190.3 11660.1 39073.3
Model_Proj 7 2029 3522.74 3006.71 3522.74 11690.3 41845.4
Model_Proj 7 2030 4125.14 3522.74 4125.14 12683.3 44498
Model_Proj 7 2031 4635.41 3959.98 4635.41 13800.2 46471
Model_Proj 7 2032 5017.61 4287.25 5017.61 14704.8 47830.5
Model_Proj 7 2033 5263.19 4497.39 5263.19 15349.6 48612.7
Model_Proj 7 2034 5386.96 4603.41 5386.96 15788.8 48968.9
Model_Proj 7 2035 5427.75 4638.21 5427.75 15997.6 49126.2
