Stock Alt Year Catch ABC OFL SSB TotBiom
ai20 5 2027 19 50.3394 60.1922 95.018 398.566
ai20 5 2028 19 53.5133 64.0154 100.025 410.786
ai20 5 2029 19 56.2089 67.2642 104.681 421.464
ai20 5 2030 19 58.4011 69.9941 108.672 428.882
ai20 5 2031 19 60.1482 72.1169 111.803 434.516
ai20 5 2032 19 61.4209 73.6548 114.265 439.112
ai20 5 2033 19 62.2662 74.6761 115.676 442.435
ai20 5 2034 0 62.8139 75.336 120.512 445.834
ai20 6 2021 54.1234 45.1972 54.1234 69.7015 292.783
ai20 6 2022 34.7154 29.4605 34.7155 56.0748 261.36
ai20 6 2023 26.9319 22.7313 26.9319 50.6299 260.033
ai20 6 2024 25.8819 21.7694 25.8819 51.0413 273.467
ai20 6 2025 28.0127 23.4831 28.0127 53.954 290.921
ai20 6 2026 32.0922 26.8629 32.0922 58.0373 307.292
ai20 6 2027 35.9603 29.933 35.9603 61.5681 319.199
ai20 6 2028 38.6683 32.0672 38.6684 63.9827 325.704
ai20 6 2029 40.1313 33.3154 40.1313 65.3038 328.891
ai20 6 2030 40.8825 33.9858 40.8825 65.8415 328.445
ai20 6 2031 40.9952 34.0446 40.9952 65.8583 326.742
ai20 6 2032 40.8459 33.8978 40.8459 65.7004 325.112
ai20 6 2033 40.3896 33.6024 40.3896 65.1255 323.538
ai20 6 2034 39.9543 33.1858 39.9543 64.4541 323.506
ai20 7 2021 45.1972 45.1972 54.1234 71.8952 292.783
ai20 7 2022 32.1703 32.1703 37.8463 59.7325 269.374
ai20 7 2023 30.2734 25.6061 30.2734 53.4142 269.344
ai20 7 2024 27.6613 23.2919 27.6613 52.6269 278.467
ai20 7 2025 28.9399 24.2741 28.9399 54.819 293.495
ai20 7 2026 32.556 27.2573 32.556 58.4845 308.545
ai20 7 2027 36.1745 30.1526 36.1745 61.7822 319.761
ai20 7 2028 38.7574 32.1493 38.7574 64.0744 325.927
ai20 7 2029 40.1617 33.3592 40.1617 65.3377 328.963
ai20 7 2030 40.8894 33.9912 40.8894 65.8508 328.458
ai20 7 2031 40.9944 34.0438 40.9944 65.8587 326.737
ai20 7 2032 40.8436 33.8959 40.8436 65.6986 325.104
ai20 7 2033 40.3875 33.6006 40.3875 65.1237 323.532
ai20 7 2034 39.953 33.1847 39.953 64.4529 323.502
