Stock Alt Year Catch ABC OFL SSB TotBiom
Model_16.0b 4 2033 37137.3 150326 180559 206960 861836
Model_16.0b 4 2034 37319.3 151088 181474 208278 866485
Model_16.0b 4 2035 37419.1 151568 182082 209150 871299
Model_16.0b 4 2036 37561.6 152165 182813 210260 872217
Model_16.0b 5 2023 83799.9 98588.3 118787 122541 615027
Model_16.0b 5 2024 73495 86464.1 101188 111122 606662
Model_16.0b 5 2025 0 80839 95229.6 124921 623219
Model_16.0b 5 2026 0 104526 125007 153195 708936
Model_16.0b 5 2027 0 123691 148718 180788 783248
Model_16.0b 5 2028 0 141573 170203 204444 841782
Model_16.0b 5 2029 0 156585 188071 224184 885856
Model_16.0b 5 2030 0 168069 201697 239499 920489
Model_16.0b 5 2031 0 175938 211053 250678 945953
Model_16.0b 5 2032 0 181035 217164 259050 963406
Model_16.0b 5 2033 0 184686 221539 265413 976626
Model_16.0b 5 2034 0 187020 224357 269642 987739
Model_16.0b 5 2035 0 188624 226301 272719 997501
Model_16.0b 5 2036 0 190154 228155 275526 1.00221e+06
Model_16.0b 6 2023 118787 98588.3 118787 113113 615027
Model_16.0b 6 2024 84865.8 72133.3 84865.8 96078.5 575519
Model_16.0b 6 2025 77259.5 65318.2 77259.5 92625 588393
Model_16.0b 6 2026 80811 67848 80811 96169.1 611874
Model_16.0b 6 2027 86630.1 72482.4 86630.1 100795 633722
Model_16.0b 6 2028 91491 76593.8 91491 103763 646104
Model_16.0b 6 2029 94377.6 78896.4 94377.6 105593 650398
Model_16.0b 6 2030 95342.3 79743.3 95342.3 106143 651894
Model_16.0b 6 2031 95520 79912.7 95520 105940 651629
Model_16.0b 6 2032 95262.8 79713.7 95262.8 105926 649683
Model_16.0b 6 2033 94991.2 79475.9 94991.2 105885 648387
Model_16.0b 6 2034 94715 79259.4 94715 105560 649083
Model_16.0b 6 2035 94591.9 79185.2 94591.9 105417 651418
Model_16.0b 6 2036 94977.3 79490.3 94977.3 105799 650657
Model_16.0b 7 2023 98588.2 98588.3 118787 118600 615027
Model_16.0b 7 2024 80272.1 80272.2 94147.3 104213 593470
Model_16.0b 7 2025 86618.4 73429.5 86618.4 97372.2 606706
Model_16.0b 7 2026 83930.7 70518 83930.7 97839.8 617801
Model_16.0b 7 2027 87523.1 73246.3 87523.1 101308 635406
Model_16.0b 7 2028 91697.9 76767.8 91697.9 103909 646523
Model_16.0b 7 2029 94395.6 78909.2 94395.6 105638 650488
Model_16.0b 7 2030 95338 79737.9 95338 106163 651928
Model_16.0b 7 2031 95521.2 79912.8 95521.2 105952 651652
Model_16.0b 7 2032 95265.6 79715.6 95265.6 105932 649696
Model_16.0b 7 2033 94992.9 79477.1 94992.9 105887 648393
Model_16.0b 7 2034 94715.8 79260 94715.8 105562 649086
Model_16.0b 7 2035 94592.2 79185.5 94592.2 105418 651419
Model_16.0b 7 2036 94977.4 79490.4 94977.4 105799 650658
