
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
8813.34 3525.33 3084.67 0.737572 1.04356 3567.22 
CV Recruit
0.64309 
Alternative 1 Alternative  Stock: Rougheye
Catch Rougheye
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2025 8813.34 3525.33 3084.67 3723.16 3723.23 3723.26 3723.44 0.0953014 
2026 8813.34 3525.33 3084.67 3900.44 3900.63 3900.67 3901.04 0.201033 
2027 8813.34 3525.33 3084.67 4091.87 4092.24 4092.31 4092.94 0.35747 
2028 8813.34 3525.33 3084.67 4296.54 4297.16 4297.28 4298.35 0.605215 
2029 8813.34 3525.33 3084.67 4513.63 4514.65 4514.83 4516.5 0.974043 
2030 8813.34 3525.33 3084.67 4740.89 4742.5 4742.77 4745.41 1.51206 
2031 8813.34 3525.33 3084.67 4975.53 4977.99 4978.38 4982.36 2.28742 
2032 8813.34 3525.33 3084.67 5213.39 5217.05 5217.64 5223.51 3.37702 
2033 8813.34 3525.33 3084.67 5448.5 5453.9 5454.74 5463.16 4.8855 
2034 8813.34 3525.33 3084.67 5671.81 5679.56 5680.74 5692.81 6.9274 
2035 8813.34 3525.33 3084.67 5874.4 5885.35 5886.91 5903.42 9.63321 
2036 8813.34 3525.33 3084.67 6048.8 6063.91 6065.97 6088.85 13.1589 
2037 8813.34 3525.33 3084.67 6184.32 6204.69 6207.54 6238.79 17.6525 

Fishing_mortalityRougheye
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2024  0 0.0347349 0.0409186 0.0266421 0.0266421 0.0266421 0.0266421 5.20417e-16 
2025  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 1.54872e-13 
2026  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2027  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2028  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2029  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2030  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2031  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2032  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2033  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2034  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2035  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2036  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2037  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 

Total_BiomassRougheye
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2024 27518.6 15520.1 14433.8 27602.3 27602.3 27602.3 27602.3 2.91038e-11 
2025 27518.6 15520.1 14433.8 28253.8 28298.7 28313.7 28421.7 56.3822 
2026 27518.6 15520.1 14433.8 28490.7 28589.1 28611.1 28793.9 99.2129 
2027 27518.6 15520.1 14433.8 28551.8 28703.9 28728.8 28987 142.329 
2028 27518.6 15520.1 14433.8 28456.7 28672.6 28703.7 29054.9 194.67 
2029 27518.6 15520.1 14433.8 28232 28527.8 28563.6 29003.5 250.811 
2030 27518.6 15520.1 14433.8 27904.1 28270.6 28313.7 28858.5 310.59 
2031 27518.6 15520.1 14433.8 27478.2 27925.4 27982.9 28633.2 373.59 
2032 27518.6 15520.1 14433.8 27000.9 27528.7 27588 28350.2 438.946 
2033 27518.6 15520.1 14433.8 26445.5 27086.1 27143.5 28011.2 506.542 
2034 27518.6 15520.1 14433.8 25866.2 26604.2 26661.1 27690.1 575.629 
2035 27518.6 15520.1 14433.8 25227.1 26085.5 26147.6 27348.6 645.095 
2036 27518.6 15520.1 14433.8 24586 25544.8 25617.9 26917.7 717.029 
2037 27518.6 15520.1 14433.8 23928.7 24990.2 25071.7 26477.1 784.606 
Alternative 7 Alternative  Stock: Rougheye
Catch Rougheye
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2024  0 404.989 433.626 453 453 453 453 5.68434e-12 
2025  0 404.989 433.626 652.06 652.062 652.063 652.067 0.002219 
2026  0 404.989 433.626 709.461 709.467 709.468 709.48 0.00629529 
2027  0 404.989 433.626 888.001 888.018 888.022 888.057 0.0184969 
2028  0 404.989 433.626 921.401 921.443 921.452 921.532 0.0439662 
2029  0 404.989 433.626 940.042 940.138 940.159 940.339 0.100349 
2030  0 404.989 433.626 946.773 946.981 947.029 947.425 0.220076 
2031  0 404.989 433.626 944.544 944.986 945.087 945.927 0.46742 
2032  0 404.989 433.626 935.795 936.698 936.905 938.63 0.953265 
2033  0 404.989 433.626 922.377 924.157 924.56 927.913 1.85776 
2034  0 404.989 433.626 905.173 908.532 909.221 915.28 3.39895 
2035  0 404.989 433.626 884.859 890.654 891.8 901.835 5.74008 
2036  0 404.989 433.626 862.118 871.487 873.06 888.64 8.85232 
2037  0 404.989 433.626 837.358 850.833 852.963 874.837 12.4527 

Spawning_Biomass Rougheye
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2024 8813.34 3525.33 3084.67 3522.8 3522.8 3522.8 3522.8 6.09361e-11 
2025 8813.34 3525.33 3084.67 3726.79 3726.87 3726.89 3727.08 0.0953015 
2026 8813.34 3525.33 3084.67 3926.86 3927.05 3927.1 3927.47 0.201035 
2027 8813.34 3525.33 3084.67 4139.17 4139.54 4139.6 4140.24 0.357476 
2028 8813.34 3525.33 3084.67 4345.37 4345.99 4346.11 4347.18 0.605224 
2029 8813.34 3525.33 3084.67 4563.95 4564.97 4565.15 4566.83 0.974057 
2030 8813.34 3525.33 3084.67 4792.63 4794.25 4794.51 4797.16 1.51208 
2031 8813.34 3525.33 3084.67 5028.58 5031.05 5031.43 5035.42 2.28745 
2032 8813.34 3525.33 3084.67 5267.6 5271.26 5271.85 5277.72 3.37706 
2033 8813.34 3525.33 3084.67 5503.67 5509.07 5509.91 5518.33 4.88557 
2034 8813.34 3525.33 3084.67 5727.67 5735.43 5736.6 5748.68 6.92748 
2035 8813.34 3525.33 3084.67 5930.63 5941.58 5943.14 5959.65 9.63333 
2036 8813.34 3525.33 3084.67 6105.03 6120.15 6122.2 6145.09 13.1591 
2037 8813.34 3525.33 3084.67 6240.13 6260.51 6263.36 6294.61 17.6527 

Fishing_mortalityRougheye
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2024  0 0.0347349 0.0409186 0.0266421 0.0266421 0.0266421 0.0266421 5.20417e-16 
2025  0 0.0347349 0.0409186 0.0347349 0.0347349 0.0347349 0.0347349 8.05691e-14 
2026  0 0.0347349 0.0409186 0.0347349 0.0347349 0.0347349 0.0347349 2.01228e-16 
2027  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2028  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2029  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2030  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2031  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2032  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2033  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2034  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2035  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2036  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 
2037  0 0.0347349 0.0409186 0.0409186 0.0409186 0.0409186 0.0409186 4.996e-16 

Total_BiomassRougheye
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2024 27518.6 15520.1 14433.8 27602.3 27602.3 27602.3 27602.3 2.91038e-11 
2025 27518.6 15520.1 14433.8 28253.8 28298.7 28313.7 28421.7 56.3822 
2026 27518.6 15520.1 14433.8 28609.2 28707.5 28729.5 28912.4 99.2133 
2027 27518.6 15520.1 14433.8 28795.7 28947.8 28972.7 29231 142.331 
2028 27518.6 15520.1 14433.8 28693.1 28909 28940.1 29291.4 194.672 
2029 27518.6 15520.1 14433.8 28460 28755.8 28791.6 29231.6 250.814 
2030 27518.6 15520.1 14433.8 28123 28489.6 28532.7 29077.5 310.593 
2031 27518.6 15520.1 14433.8 27687.6 28134.8 28192.3 28842.6 373.594 
2032 27518.6 15520.1 14433.8 27200.6 27728.3 27787.6 28549.8 438.949 
2033 27518.6 15520.1 14433.8 26635.2 27275.8 27333.2 28201 506.546 
2034 27518.6 15520.1 14433.8 26046 26784 26840.9 27869.9 575.632 
2035 27518.6 15520.1 14433.8 25397 26255.4 26317.5 27518.5 645.099 
2036 27518.6 15520.1 14433.8 24746.3 25705 25778.1 27078 717.032 
2037 27518.6 15520.1 14433.8 24079.5 25140.9 25222.5 26627.9 784.609 
