Stock Alt Year Catch ABC OFL SSB TotBiom
LingN 6 2024 958011 830195 958011 3.86515e+06 2.42983e+07
LingN 6 2025 1.22154e+06 1.05984e+06 1.22154e+06 4.24318e+06 2.71119e+07
LingN 6 2026 1.60205e+06 1.39268e+06 1.60205e+06 4.72171e+06 2.97729e+07
LingN 6 2027 2.05902e+06 1.79429e+06 2.05902e+06 5.23365e+06 3.21586e+07
LingN 6 2028 2.50006e+06 2.18267e+06 2.50006e+06 5.69794e+06 3.38643e+07
LingN 6 2029 2.83656e+06 2.47855e+06 2.83656e+06 6.06652e+06 3.50998e+07
LingN 6 2030 3.04865e+06 2.66344e+06 3.04865e+06 6.34155e+06 3.58557e+07
LingN 6 2031 3.1467e+06 2.7468e+06 3.1467e+06 6.52651e+06 3.62247e+07
LingN 6 2032 3.18588e+06 2.77992e+06 3.18588e+06 6.65735e+06 3.65834e+07
LingN 6 2033 3.20102e+06 2.79169e+06 3.20102e+06 6.75176e+06 3.68018e+07
LingN 6 2034 3.19479e+06 2.78446e+06 3.19479e+06 6.79727e+06 3.6846e+07
LingN 6 2035 3.18611e+06 2.77561e+06 3.18611e+06 6.81658e+06 3.68568e+07
LingN 7 2023 690723 690723 797629 3.62578e+06 2.14417e+07
LingN 7 2024 844703 844703 974632 3.92472e+06 2.44179e+07
LingN 7 2025 1.25985e+06 1.09334e+06 1.25985e+06 4.30744e+06 2.73554e+07
LingN 7 2026 1.63756e+06 1.42383e+06 1.63756e+06 4.77687e+06 2.99641e+07
LingN 7 2027 2.08828e+06 1.82002e+06 2.08828e+06 5.27754e+06 3.22985e+07
LingN 7 2028 2.52061e+06 2.20072e+06 2.52061e+06 5.7303e+06 3.39589e+07
LingN 7 2029 2.84866e+06 2.48905e+06 2.84866e+06 6.08873e+06 3.51587e+07
LingN 7 2030 3.05443e+06 2.66841e+06 3.05443e+06 6.35585e+06 3.58896e+07
LingN 7 2031 3.14874e+06 2.74847e+06 3.14874e+06 6.53513e+06 3.62427e+07
LingN 7 2032 3.18616e+06 2.78009e+06 3.18616e+06 6.66202e+06 3.65917e+07
LingN 7 2033 3.20052e+06 2.79122e+06 3.20052e+06 6.75379e+06 3.68043e+07
LingN 7 2034 3.1941e+06 2.78384e+06 3.1941e+06 6.79778e+06 3.68455e+07
LingN 7 2035 3.18549e+06 2.77507e+06 3.18549e+06 6.81637e+06 3.68552e+07
