
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
573174 229270 200611 202309 173588 150260 
CV Recruit
1.15365 
Alternative 1 Alternative  Stock: bsai_akp
Catch bsai_akp
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2030  0 0.140028 0.170414 0.111475 0.139064 0.141395 0.170414 0.0197548 
2031  0 0.140028 0.170414 0.1085 0.144329 0.143545 0.170414 0.0210858 
2032  0 0.140028 0.170414 0.108414 0.147118 0.144999 0.170414 0.0218012 
2033  0 0.140028 0.170414 0.107086 0.148941 0.146118 0.170414 0.0222688 
2034  0 0.140028 0.170414 0.105508 0.149974 0.146826 0.170414 0.022418 
2035  0 0.140028 0.170414 0.105063 0.150902 0.147278 0.170414 0.0224805 

Total_Biomassbsai_akp
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 1.26084e+06 671906 621705 429307 429307 429307 429307 3.84171e-09 
2022 1.26084e+06 671906 621705 436754 445450 453468 495280 23280.9 
2023 1.26084e+06 671906 621705 438143 463366 475176 553986 39927.6 
2024 1.26084e+06 671906 621705 439076 485209 500161 610828 58568.3 
2025 1.26084e+06 671906 621705 438031 509754 527996 676433 78657.9 
2026 1.26084e+06 671906 621705 435617 531214 554161 738186 101198 
2027 1.26084e+06 671906 621705 431040 554241 578074 798432 120848 
2028 1.26084e+06 671906 621705 431761 574497 599207 848361 136938 
2029 1.26084e+06 671906 621705 429470 588604 615549 889939 149791 
2030 1.26084e+06 671906 621705 423886 601004 628716 922146 158054 
2031 1.26084e+06 671906 621705 419314 612097 637752 928683 163776 
2032 1.26084e+06 671906 621705 419231 618398 644445 939864 167125 
2033 1.26084e+06 671906 621705 424756 626000 649411 953983 167354 
2034 1.26084e+06 671906 621705 425954 627625 652444 966375 166812 
2035 1.26084e+06 671906 621705 435068 626843 654933 975663 165246 
Alternative 7 Alternative  Stock: bsai_akp
Catch bsai_akp
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 50586.8 53232.9 15862 15862 15862 15862 2.31012e-10 
2022  0 50586.8 53232.9 20142.6 20153 20162.6 20212.5 27.8253 
2023  0 50586.8 53232.9 20690.8 20742 20775.5 20959.4 103.25 
2024  0 50586.8 53232.9 27002.8 27205.3 27317.7 27947.9 364.951 
2025  0 50586.8 53232.9 29023.8 29594 29893.9 31610.2 994.578 
2026  0 50586.8 53232.9 30732.4 32160.1 32917.7 37368.7 2479.46 
2027  0 50586.8 53232.9 31531.7 34707.4 36250.4 45761.6 5049.88 
2028  0 50586.8 53232.9 31159.6 37318.5 39766.6 58237.1 8482.71 
2029  0 50586.8 53232.9 29792.8 39766.3 43008.5 65863.2 11670.2 
2030  0 50586.8 53232.9 28434.3 42373.7 45766 70950.9 14247 
2031  0 50586.8 53232.9 27027.8 45254.2 47944.6 75512.8 16138.2 
2032  0 50586.8 53232.9 26865.7 46844.4 49623.7 79024.3 17509.1 
2033  0 50586.8 53232.9 26227.7 48042.5 50890.3 81584.3 18433.6 
2034  0 50586.8 53232.9 25466.1 48844.6 51723.6 84994.4 18899.2 
2035  0 50586.8 53232.9 25433 49457.6 52227.2 84803.7 19031 

Spawning_Biomass bsai_akp
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 573174 229270 200611 143363 143363 143363 143363 1.36788e-09 
2022 573174 229270 200611 142264 142264 142264 142264 0.000468823 
2023 573174 229270 200611 144966 145042 145112 145477 203.539 
2024 573174 229270 200611 151179 151545 151784 153097 735.489 
2025 573174 229270 200611 157475 158692 159385 163328 2237.56 
2026 573174 229270 200611 162211 165641 167390 177637 5799.62 
2027 573174 229270 200611 164327 172005 175510 197337 11848.9 
2028 573174 229270 200611 162945 178220 183769 223264 20959.1 
2029 573174 229270 200611 158808 183981 191657 249505 30736.4 
2030 573174 229270 200611 154509 189711 198648 268893 38992.7 
2031 573174 229270 200611 150511 196257 204409 285393 45274.9 
2032 573174 229270 200611 150259 199692 208891 297492 50012.9 
2033 573174 229270 200611 148483 201947 212056 307611 53186.3 
2034 573174 229270 200611 146382 203205 214055 316001 54576.6 
2035 573174 229270 200611 145773 204342 215067 318249 54619.6 

Fishing_mortalitybsai_akp
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.140028 0.170414 0.0651529 0.0651529 0.0651529 0.0651529 6.245e-16 
2022  0 0.140028 0.170414 0.0840912 0.0840912 0.0840912 0.0840912 1.53612e-08 
2023  0 0.140028 0.170414 0.0858282 0.085877 0.0859221 0.0861571 0.000130848 
2024  0 0.140028 0.170414 0.109314 0.109601 0.109787 0.110815 0.000575457 
2025  0 0.140028 0.170414 0.11424 0.115192 0.115735 0.11882 0.00175072 
2026  0 0.140028 0.170414 0.117945 0.120629 0.121991 0.130015 0.00446171 
2027  0 0.140028 0.170414 0.119601 0.125609 0.12828 0.145429 0.00867587 
2028  0 0.140028 0.170414 0.11852 0.130471 0.134151 0.165715 0.0135843 
2029  0 0.140028 0.170414 0.115283 0.134979 0.13861 0.170414 0.0172015 
2030  0 0.140028 0.170414 0.111919 0.139462 0.141732 0.170414 0.0196387 
2031  0 0.140028 0.170414 0.108791 0.144584 0.143746 0.170414 0.0209978 
2032  0 0.140028 0.170414 0.108594 0.147272 0.145115 0.170414 0.0217399 
2033  0 0.140028 0.170414 0.107205 0.149036 0.146185 0.170414 0.022231 
2034  0 0.140028 0.170414 0.105561 0.150021 0.146862 0.170414 0.0223952 
2035  0 0.140028 0.170414 0.105084 0.15091 0.147297 0.170414 0.0224684 

Total_Biomassbsai_akp
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 1.26084e+06 671906 621705 429307 429307 429307 429307 3.84171e-09 
2022 1.26084e+06 671906 621705 436754 445450 453468 495280 23280.9 
2023 1.26084e+06 671906 621705 441925 467154 478964 557796 39934.4 
2024 1.26084e+06 671906 621705 445955 492100 507066 617756 58597.6 
2025 1.26084e+06 671906 621705 443357 515106 533345 681864 78680.1 
2026 1.26084e+06 671906 621705 439631 535227 558182 742254 101205 
2027 1.26084e+06 671906 621705 433984 557167 580996 801326 120835 
2028 1.26084e+06 671906 621705 433859 576545 601254 850316 136901 
2029 1.26084e+06 671906 621705 430942 589996 616941 891386 149751 
2030 1.26084e+06 671906 621705 424877 601842 629639 922911 158022 
2031 1.26084e+06 671906 621705 419915 612607 638352 929323 163757 
2032 1.26084e+06 671906 621705 419720 618835 644828 940272 167116 
2033 1.26084e+06 671906 621705 424964 626168 649651 954311 167351 
2034 1.26084e+06 671906 621705 426104 627764 652590 966557 166811 
2035 1.26084e+06 671906 621705 435154 626926 655018 975741 165247 
